word,count
members,20
first,19
please,19
presidency,18
quorum,17
twelve,15
apostles,15
may,14
president,12
will,12
proposed,12
favor,12
stand,11
church,11
presented,9
jesus,9
christ,9
latter-day,9
saints,9
manifest,9
sustain,8
dallin,8
harris,8
oaks,8
prophet,8
seer,8
revelator,8
counselors,8
seated,8
together,7
voted,7
upon,7
indicate,7
uplifted,6
hand,6
seventies,6
vote,5
sustained,5
opposed,5
ask,4
previously,4
solemn,3
assembly,3
counselor,3
asked,3
wherever,3
now,3
general,3
authority,3
area,3
presiding,3
bishopric,3
sign,3
todd,2
christofferson,2
second,2
brothers,2
sisters,2
group,2
express,2
begin,2
henry,2
bennion,2
eyring,2
david,2
dieter,2
uchtdorf,2
following,2
ordained,2
priests,2
women,2
behalf,2
handle,1
business,1
sacred,1
event,1
gathered,1
today,1
noted,1
quorums,1
groups,1
call,1
turn,1
invited,1
choose,1
whose,1
names,1
support,1
usual,1
way,1
oppose,1
proposals,1
contact,1
stake,1
friedrich,1
acting,1
bednar,1
quentin,1
cook,1
neil,1
andersen,1
ronald,1
rasband,1
gary,1
stevenson,1
dale,1
renlund,1
gerrit,1
gong,1
ulisses,1
soares,1
patrick,1
kearon,1
gérald,1
caussé,1
clark,1
gilbert,1
prophets,1
seers,1
revelators,1
invite,1
throughout,1
world,1
patriarchs,1
high,1
elders,1
relief,1
society—that,1
years,1
age,1
older—please,1
holding,1
aaronic,1
priesthood,1
only—that,1
teachers,1
deacons—please,1
young,1
ages,1
entire,1
membership,1
located,1
including,1
stood,1
thank,1
sustaining,1
leaders,1
grateful,1
faith,1
prayers,1
